Season,Team,Bat_Player,Bat_Mat,Bat_Inns,Bat_NO,Bat_Runs,Bat_HS,Bat_Ave,Bat_BF,Bat_SR,Bat_100,Bat_50,Bat_0,Bat_4s,Bat_6s,Bat_,Bowl_Player,Bowl_Mat,Bowl_Inns,Bowl_Overs,Bowl_Mdns,Bowl_Runs,Bowl_Wkts,Bowl_BBI,Bowl_Ave,Bowl_Econ,Bowl_SR,Bowl_4,Bowl_5,Bowl_
2010,Rajasthan Royals,AD Mathews,9,7,1,146,58,24.33,133,109.77,0,1,0,9,4,,AD Mathews,9,7,19.0,1,122,6,2/24,20.33,6.42,19.0,0,0,
2010,Rajasthan Royals,CK Kapugedera,9,7,1,102,37*,17.00,89,114.60,0,0,0,6,6,,KMDN Kulasekara,3,3,10.0,1,53,5,3/4,10.60,5.30,12.0,0,0,
2010,Rajasthan Royals,NLTC Perera,7,6,3,74,24,24.66,53,139.62,0,0,0,4,5,,NLTC Perera,7,6,17.0,0,102,5,2/19,20.40,6.00,20.4,0,0,
2010,Rajasthan Royals,LD Chandimal,5,4,0,59,29,14.75,58,101.72,0,0,0,2,2,,M Muralidaran,3,3,12.0,0,82,2,2/25,41.00,6.83,36.0,0,0,
2010,Rajasthan Royals,ST Jayasuriya,7,6,2,15,6,3.75,36,41.66,0,0,1,1,0,,T Thushara,1,1,4.0,0,41,2,2/41,20.50,10.25,12.0,0,0,
2010,Rajasthan Royals,CU Jayasinghe,3,2,2,11,9*,-,21,52.38,0,0,0,0,0,,CRD Fernando,1,1,4.0,0,29,1,1/29,29.00,7.25,24.0,0,0,
2010,Rajasthan Royals,S Randiv,6,2,0,8,6,4.00,6,133.33,0,0,0,1,0,,ST Jayasuriya,7,5,8.0,0,64,1,1/17,64.00,8.00,48.0,0,0,
2010,Rajasthan Royals,KMDN Kulasekara,3,1,0,6,6,6.00,7,85.71,0,0,0,1,0,,UWMBCA Welegedara,2,2,6.0,0,61,1,1/21,61.00,10.16,36.0,0,0,
2010,Rajasthan Royals,SL Malinga,9,3,1,3,2*,1.50,13,23.07,0,0,1,0,0,,TM Dilshan,9,3,4.0,0,23,0,-,-,5.75,-,0,0,
2010,Rajasthan Royals,BAW Mendis,7,2,0,3,2,1.50,12,25.00,0,0,0,0,0,,LD Chandimal,5,-,-,-,-,-,-,-,-,-,-,-,
2010,Rajasthan Royals,UWMBCA Welegedara,2,1,1,2,2*,-,3,66.66,0,0,0,0,0,,CU Jayasinghe,3,-,-,-,-,-,-,-,-,-,-,-,
2010,Rajasthan Royals,CRD Fernando,1,-,-,-,-,-,-,-,-,-,-,-,-,,DPMD Jayawardene,9,-,-,-,-,-,-,-,-,-,-,-,
2010,Rajasthan Royals,M Muralidaran,3,-,-,-,-,-,-,-,-,-,-,-,-,,CK Kapugedera,9,-,-,-,-,-,-,-,-,-,-,-,
2010,Rajasthan Royals,T Thushara,1,-,-,-,-,-,-,-,-,-,-,-,-,,KC Sangakkara,9,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,JP Duminy,3,3,0,67,67,22.33,59,113.55,0,1,2,6,3,,J Theron,3,3,11.3,0,109,4,2/28,27.25,9.47,17.2,0,0,
2011,Chennai Super Kings,MN van Wyk,1,1,0,67,67,67.00,39,171.79,0,1,0,5,5,,J Botha,3,3,11.0,0,73,3,1/22,24.33,6.63,22.0,0,0,
2011,Chennai Super Kings,J Botha,3,3,0,63,34,21.00,52,121.15,0,0,0,5,2,,M Morkel,2,2,8.0,0,61,3,2/37,20.33,7.62,16.0,0,0,
2011,Chennai Super Kings,WD Parnell,2,2,1,43,29*,43.00,27,159.25,0,0,0,4,2,,LL Tsotsobe,2,2,8.0,0,32,3,2/11,10.66,4.00,16.0,0,0,
2011,Chennai Super Kings,CA Ingram,3,3,0,40,33,13.33,42,95.23,0,0,0,4,1,,JP Duminy,3,2,3.0,0,16,1,1/12,16.00,5.33,18.0,0,0,
2011,Chennai Super Kings,DA Miller,3,3,0,40,20,13.33,40,100.00,0,0,0,3,1,,WD Parnell,2,2,8.0,0,69,1,1/25,69.00,8.62,48.0,0,0,
2011,Chennai Super Kings,J Theron,3,3,3,32,31*,-,21,152.38,0,0,0,3,1,,RJ Peterson,2,2,6.0,0,49,1,1/29,49.00,8.16,36.0,0,0,
2011,Chennai Super Kings,GC Smith,2,2,0,24,24,12.00,28,85.71,0,0,1,1,1,,M Ntini,1,1,4.0,0,46,0,-,-,11.50,-,0,0,
2011,Chennai Super Kings,AB de Villiers,1,1,0,14,14,14.00,10,140.00,0,0,0,2,0,,HM Amla,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,HM Amla,3,3,0,9,4,3.00,15,60.00,0,0,0,1,0,,AB de Villiers,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,RJ Peterson,2,2,0,8,6,4.00,10,80.00,0,0,0,1,0,,CA Ingram,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,HG Kuhn,2,2,1,4,3,4.00,10,40.00,0,0,0,0,0,,HG Kuhn,2,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,M Ntini,1,1,1,1,1*,-,2,50.00,0,0,0,0,0,,DA Miller,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,M Morkel,2,-,-,-,-,-,-,-,-,-,-,-,-,,GC Smith,2,-,-,-,-,-,-,-,-,-,-,-,
2011,Chennai Super Kings,LL Tsotsobe,2,-,-,-,-,-,-,-,-,-,-,-,-,,MN van Wyk,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,V Kohli,6,6,0,152,78,25.33,115,132.17,0,1,0,18,3,,MM Patel,4,4,14.0,0,108,5,2/25,21.60,7.71,16.8,0,0,
2011,Mumbai Indians,SK Raina,6,6,1,140,41,28.00,99,141.41,0,0,0,11,8,,R Ashwin,6,6,24.0,0,173,4,1/23,43.25,7.20,36.0,0,0,
2011,Mumbai Indians,RG Sharma,5,5,0,139,53,27.80,109,127.52,0,1,0,7,7,,P Kumar,5,5,16.0,1,110,4,1/17,27.50,6.87,24.0,0,0,
2011,Mumbai Indians,AM Rahane,3,3,0,80,61,26.66,55,145.45,0,1,1,11,0,,YK Pathan,3,3,10.0,0,78,3,2/22,26.00,7.80,20.0,0,0,
2011,Mumbai Indians,PA Patel,4,4,0,77,40,19.25,66,116.66,0,0,0,10,1,,R Vinay Kumar,4,4,13.3,0,112,3,3/29,37.33,8.29,27.0,0,0,
2011,Mumbai Indians,R Dravid,3,3,0,75,31,25.00,66,113.63,0,0,0,4,3,,Harbhajan Singh,1,1,4.0,0,25,2,2/25,12.50,6.25,12.0,0,0,
2011,Mumbai Indians,R Ashwin,6,3,2,44,23*,44.00,25,176.00,0,0,0,6,1,,V Kohli,6,2,5.4,0,35,2,1/13,17.50,6.17,17.0,0,0,
2011,Mumbai Indians,S Badrinath,1,1,0,43,43,43.00,37,116.21,0,0,0,5,0,,A Mishra,2,2,8.0,0,56,2,2/19,28.00,7.00,24.0,0,0,
2011,Mumbai Indians,MS Dhoni,4,4,1,39,21,13.00,46,84.78,0,0,1,1,1,,A Nehra,1,1,4.0,0,22,2,2/22,11.00,5.50,12.0,0,0,
2011,Mumbai Indians,YK Pathan,3,3,1,31,15*,15.50,26,119.23,0,0,0,1,2,,RP Singh,1,1,4.0,0,36,2,2/36,18.00,9.00,12.0,0,0,
2011,Mumbai Indians,Harbhajan Singh,1,1,1,15,15*,-,7,214.28,0,0,0,1,1,,RA Jadeja,1,1,4.0,1,9,1,1/9,9.00,2.25,24.0,0,0,
2011,Mumbai Indians,MK Tiwary,1,1,0,15,15,15.00,17,88.23,0,0,0,0,0,,SK Raina,6,1,2.0,0,9,1,1/9,9.00,4.50,12.0,0,0,
2011,Mumbai Indians,M Vijay,1,1,0,14,14,14.00,12,116.66,0,0,0,3,0,,Yuvraj Singh,1,1,4.0,0,20,1,1/20,20.00,5.00,24.0,0,0,
2011,Mumbai Indians,Yuvraj Singh,1,1,0,12,12,12.00,13,92.30,0,0,0,1,0,,VR Aaron,1,1,3.0,0,34,0,-,-,11.33,-,0,0,
2011,Mumbai Indians,S Dhawan,1,1,0,5,5,5.00,11,45.45,0,0,0,0,0,,RG Sharma,5,2,2.0,0,23,0,-,-,11.50,-,0,0,
2011,Mumbai Indians,A Mishra,2,1,1,5,5*,-,2,250.00,0,0,0,1,0,,S Badrinath,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,R Vinay Kumar,4,1,1,2,2*,-,4,50.00,0,0,0,0,0,,S Dhawan,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,P Kumar,5,3,1,1,1,0.50,6,16.66,0,0,1,0,0,,MS Dhoni,4,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,RV Uthappa,1,1,0,1,1,1.00,3,33.33,0,0,0,0,0,,R Dravid,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,RA Jadeja,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,PA Patel,4,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,MM Patel,4,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,AM Rahane,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,VR Aaron,1,-,-,-,-,-,-,-,-,-,-,-,-,,MK Tiwary,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,A Nehra,1,-,-,-,-,-,-,-,-,-,-,-,-,,RV Uthappa,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Mumbai Indians,RP Singh,1,-,-,-,-,-,-,-,-,-,-,-,-,,M Vijay,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,DPMD Jayawardene,3,3,1,169,86,84.50,131,129.00,0,2,0,22,2,,BAW Mendis,2,2,7.0,1,36,7,6/16,5.14,5.14,6.0,0,1,
2011,Rajasthan Royals,TM Dilshan,3,3,1,136,104*,68.00,78,174.35,1,0,0,16,5,,KMDN Kulasekara,3,3,10.0,0,80,3,2/39,26.66,8.00,20.0,0,0,
2011,Rajasthan Royals,KC Sangakkara,4,4,1,106,43*,35.33,86,123.25,0,0,0,10,1,,RAS Lakmal,2,2,7.0,0,49,3,2/26,16.33,7.00,14.0,0,0,
2011,Rajasthan Royals,LD Chandimal,3,3,0,80,56,26.66,66,121.21,0,1,0,10,0,,SL Malinga,2,2,7.3,0,47,3,2/15,15.66,6.26,15.0,0,0,
2011,Rajasthan Royals,BMAJ Mendis,3,2,1,30,29*,30.00,23,130.43,0,0,0,4,0,,MDK Perera,3,3,10.0,0,72,3,3/26,24.00,7.20,20.0,0,0,
2011,Rajasthan Royals,AD Mathews,4,2,0,19,14,9.50,24,79.16,0,0,0,1,0,,HMRKB Herath,2,2,7.0,0,42,2,1/11,21.00,6.00,21.0,0,0,
2011,Rajasthan Royals,WU Tharanga,1,1,0,12,12,12.00,13,92.30,0,0,0,2,0,,ST Jayasuriya,1,1,3.0,0,18,2,2/18,9.00,6.00,9.0,0,0,
2011,Rajasthan Royals,NLTC Perera,3,2,0,9,9,4.50,8,112.50,0,0,1,1,0,,NLTC Perera,3,3,8.0,0,82,2,1/21,41.00,10.25,24.0,0,0,
2011,Rajasthan Royals,ST Jayasuriya,1,1,0,8,8,8.00,8,100.00,0,0,0,1,0,,TM Dilshan,3,2,5.0,0,34,1,1/8,34.00,6.80,30.0,0,0,
2011,Rajasthan Royals,KMDN Kulasekara,3,1,0,4,4,4.00,6,66.66,0,0,0,0,0,,CRD Fernando,1,1,4.0,0,36,1,1/36,36.00,9.00,24.0,0,0,
2011,Rajasthan Royals,LPC Silva,1,1,0,4,4,4.00,8,50.00,0,0,0,0,0,,S Randiv,1,1,4.0,0,24,0,-,-,6.00,-,0,0,
2011,Rajasthan Royals,HMRKB Herath,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,,BMAJ Mendis,3,1,4.0,0,23,0,-,-,5.75,-,0,0,
2011,Rajasthan Royals,SL Malinga,2,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,KTGD Prasad,1,1,3.0,0,37,0,-,-,12.33,-,0,0,
2011,Rajasthan Royals,MDK Perera,3,2,0,1,1,0.50,6,16.66,0,0,1,0,0,,LD Chandimal,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,CRD Fernando,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,DPMD Jayawardene,3,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,BAW Mendis,2,2,2,0,0*,-,1,0.00,0,0,0,0,0,,SHT Kandamby,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,S Randiv,1,-,-,-,-,-,-,-,-,-,-,-,-,,AD Mathews,4,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,SHT Kandamby,1,-,-,-,-,-,-,-,-,-,-,-,-,,KC Sangakkara,4,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,RAS Lakmal,2,-,-,-,-,-,-,-,-,-,-,-,-,,LPC Silva,1,-,-,-,-,-,-,-,-,-,-,-,
2011,Rajasthan Royals,KTGD Prasad,1,-,-,-,-,-,-,-,-,-,-,-,-,,WU Tharanga,1,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,RE Levi,14,14,2,299,117*,24.91,199,150.25,1,2,3,30,18,,M Morkel,13,13,44.4,1,327,12,2/16,27.25,7.32,22.3,0,0,
2012,Chennai Super Kings,JP Duminy,11,9,2,261,48,37.28,230,113.47,0,0,0,16,6,,RJ Peterson,11,10,33.0,1,226,12,2/8,18.83,6.84,16.5,0,0,
2012,Chennai Super Kings,HM Amla,11,11,2,243,47*,27.00,195,124.61,0,0,1,31,3,,DW Steyn,8,8,25.0,1,118,10,3/22,11.80,4.72,15.0,0,0,
2012,Chennai Super Kings,F du Plessis,7,7,1,192,65,32.00,142,135.21,0,2,0,21,3,,J Botha,13,13,37.0,1,254,9,2/19,28.22,6.86,24.6,0,0,
2012,Chennai Super Kings,AB de Villiers,12,11,1,182,39*,18.20,162,112.34,0,0,0,13,4,,JH Kallis,9,7,15.0,1,104,7,4/15,14.85,6.93,12.8,1,0,
2012,Chennai Super Kings,JH Kallis,9,7,3,154,61,38.50,131,117.55,0,1,0,16,3,,R McLaren,3,3,12.0,0,78,5,3/25,15.60,6.50,14.4,0,0,
2012,Chennai Super Kings,H Davids,3,3,0,143,68,47.66,102,140.19,0,2,0,17,4,,RK Kleinveldt,3,3,11.2,1,78,4,3/18,19.50,6.88,17.0,0,0,
2012,Chennai Super Kings,JL Ontong,9,7,0,127,48,18.14,79,160.75,0,0,0,4,10,,JA Morkel,12,10,18.1,0,133,4,1/0,33.25,7.32,27.2,0,0,
2012,Chennai Super Kings,F Behardien,9,6,3,109,31*,36.33,84,129.76,0,0,0,10,2,,LL Tsotsobe,5,5,15.0,0,106,4,4/18,26.50,7.06,22.5,1,0,
2012,Chennai Super Kings,JA Morkel,12,9,6,88,17*,29.33,62,141.93,0,0,0,3,6,,M de Lange,2,2,8.0,0,79,3,2/36,26.33,9.87,16.0,0,0,
2012,Chennai Super Kings,CA Ingram,3,3,0,80,78,26.66,60,133.33,0,1,1,8,3,,JP Duminy,11,7,12.0,0,79,3,1/5,26.33,6.58,24.0,0,0,
2012,Chennai Super Kings,DA Miller,3,2,0,61,33,30.50,33,184.84,0,0,0,6,2,,AM Phangiso,2,2,8.0,0,67,3,3/25,22.33,8.37,16.0,0,0,
2012,Chennai Super Kings,RJ Peterson,11,5,3,56,32*,28.00,44,127.27,0,0,1,8,0,,J Theron,3,3,9.0,0,74,3,2/34,24.66,8.22,18.0,0,0,
2012,Chennai Super Kings,Q de Kock,3,3,2,30,28*,30.00,27,111.11,0,0,0,5,0,,CH Morris,1,1,3.4,0,19,2,2/19,9.50,5.18,11.0,0,0,
2012,Chennai Super Kings,J Botha,13,4,2,27,14*,13.50,22,122.72,0,0,0,1,2,,WD Parnell,5,5,8.5,0,104,1,1/37,104.00,11.77,53.0,0,0,
2012,Chennai Super Kings,WD Parnell,5,2,1,26,22*,26.00,23,113.04,0,0,0,3,1,,F du Plessis,7,2,1.2,0,3,0,-,-,2.25,-,0,0,
2012,Chennai Super Kings,M Morkel,13,1,0,6,6,6.00,3,200.00,0,0,0,0,1,,JL Ontong,9,1,1.0,0,9,0,-,-,9.00,-,0,0,
2012,Chennai Super Kings,RK Kleinveldt,3,1,1,0,0*,-,0,-,0,0,0,0,0,,HM Amla,11,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,DW Steyn,8,1,1,0,0*,-,0,-,0,0,0,0,0,,F Behardien,9,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,M de Lange,2,-,-,-,-,-,-,-,-,-,-,-,-,,H Davids,3,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,R McLaren,3,-,-,-,-,-,-,-,-,-,-,-,-,,Q de Kock,3,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,CH Morris,1,-,-,-,-,-,-,-,-,-,-,-,-,,AB de Villiers,12,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,AM Phangiso,2,-,-,-,-,-,-,-,-,-,-,-,-,,CA Ingram,3,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,J Theron,3,-,-,-,-,-,-,-,-,-,-,-,-,,RE Levi,14,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,LL Tsotsobe,5,-,-,-,-,-,-,-,-,-,-,-,-,,DA Miller,3,-,-,-,-,-,-,-,-,-,-,-,
2012,Chennai Super Kings,DJ Vilas,1,-,-,-,-,-,-,-,-,-,-,-,-,,DJ Vilas,1,-,-,-,-,-,-,-,-,-,-,-,
2012,Mumbai Indians,V Kohli,14,13,1,471,78*,39.25,355,132.67,0,4,0,57,7,,Yuvraj Singh,10,10,28.4,0,179,15,3/17,11.93,6.24,11.4,0,0,
2012,Mumbai Indians,G Gambhir,14,14,2,311,56*,25.91,283,109.89,0,1,1,35,2,,AB Dinda,6,6,20.0,1,169,12,4/19,14.08,8.45,10.0,1,0,
2012,Mumbai Indians,MS Dhoni,14,12,7,268,48*,53.60,213,125.82,0,0,0,24,6,,IK Pathan,8,8,26.0,0,223,12,3/27,18.58,8.57,13.0,0,0,
2012,Mumbai Indians,SK Raina,14,11,4,257,45,36.71,202,127.22,0,0,0,26,4,,R Ashwin,12,12,46.5,1,340,10,2/16,34.00,7.25,28.1,0,0,
2012,Mumbai Indians,Yuvraj Singh,10,9,1,224,72,28.00,158,141.77,0,1,0,11,16,,L Balaji,5,5,16.0,0,121,10,3/19,12.10,7.56,9.6,0,0,
2012,Mumbai Indians,RG Sharma,13,9,4,116,55*,23.20,89,130.33,0,1,1,9,2,,Harbhajan Singh,2,2,6.0,2,32,4,4/12,8.00,5.33,9.0,1,0,
2012,Mumbai Indians,AM Rahane,5,5,0,113,42,22.60,100,113.00,0,0,0,9,4,,Z Khan,5,5,17.0,0,121,4,3/22,30.25,7.11,25.5,0,0,
2012,Mumbai Indians,V Sehwag,5,5,0,81,29,16.20,67,120.89,0,0,0,9,2,,B Kumar,2,2,8.0,0,55,4,3/9,13.75,6.87,12.0,0,0,
2012,Mumbai Indians,IK Pathan,8,2,0,39,31,19.50,38,102.63,0,0,0,3,1,,SK Raina,14,4,10.0,0,93,3,2/49,31.00,9.30,20.0,0,0,
2012,Mumbai Indians,R Ashwin,12,3,2,32,16*,32.00,31,103.22,0,0,0,2,1,,R Sharma,2,2,7.2,0,56,3,2/29,18.66,7.63,14.6,0,0,
2012,Mumbai Indians,RV Uthappa,1,1,1,18,18*,-,19,94.73,0,0,0,1,0,,PP Chawla,4,4,12.0,1,82,2,2/13,41.00,6.83,36.0,0,0,
2012,Mumbai Indians,RA Jadeja,4,3,1,9,7,4.50,12,75.00,0,0,0,1,0,,P Kumar,3,3,8.0,0,77,2,2/21,38.50,9.62,24.0,0,0,
2012,Mumbai Indians,B Kumar,2,1,1,6,6*,-,6,100.00,0,0,0,0,0,,I Sharma,2,2,8.0,0,57,2,1/23,28.50,7.12,24.0,0,0,
2012,Mumbai Indians,AB Dinda,6,1,1,3,3*,-,4,75.00,0,0,0,0,0,,R Vinay Kumar,3,3,11.0,0,85,2,1/25,42.50,7.72,33.0,0,0,
2012,Mumbai Indians,Harbhajan Singh,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,,RA Jadeja,4,4,10.4,0,90,1,1/16,90.00,8.43,64.0,0,0,
2012,Mumbai Indians,PP Chawla,4,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,V Kohli,14,8,15.0,0,124,1,1/21,124.00,8.26,90.0,0,0,
2012,Mumbai Indians,I Sharma,2,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,UT Yadav,1,1,3.0,0,24,1,1/24,24.00,8.00,18.0,0,0,
2012,Mumbai Indians,P Awana,2,-,-,-,-,-,-,-,-,-,-,-,-,,P Awana,2,2,6.0,0,71,0,-,-,11.83,-,0,0,
2012,Mumbai Indians,L Balaji,5,-,-,-,-,-,-,-,-,-,-,-,-,,YK Pathan,1,1,1.0,0,9,0,-,-,9.00,-,0,0,
2012,Mumbai Indians,Z Khan,5,-,-,-,-,-,-,-,-,-,-,-,-,,RG Sharma,13,6,5.2,0,60,0,-,-,11.25,-,0,0,
2012,Mumbai Indians,P Kumar,3,-,-,-,-,-,-,-,-,-,-,-,-,,MS Dhoni,14,-,-,-,-,-,-,-,-,-,-,-,
2012,Mumbai Indians,YK Pathan,1,-,-,-,-,-,-,-,-,-,-,-,-,,G Gambhir,14,-,-,-,-,-,-,-,-,-,-,-,
2012,Mumbai Indians,R Sharma,2,-,-,-,-,-,-,-,-,-,-,-,-,,AM Rahane,5,-,-,-,-,-,-,-,-,-,-,-,
2012,Mumbai Indians,MK Tiwary,2,-,-,-,-,-,-,-,-,-,-,-,-,,V Sehwag,5,-,-,-,-,-,-,-,-,-,-,-,
2012,Mumbai Indians,R Vinay Kumar,3,-,-,-,-,-,-,-,-,-,-,-,-,,MK Tiwary,2,-,-,-,-,-,-,-,-,-,-,-,
2012,Mumbai Indians,UT Yadav,1,-,-,-,-,-,-,-,-,-,-,-,-,,RV Uthappa,1,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,DPMD Jayawardene,9,9,1,271,65*,33.87,231,117.31,0,1,0,34,5,,BAW Mendis,6,6,24.0,3,147,15,6/8,9.80,6.12,9.6,1,1,
2012,Rajasthan Royals,TM Dilshan,11,11,1,204,76,20.40,186,109.67,0,1,3,21,4,,KMDN Kulasekara,10,10,32.0,1,184,11,2/13,16.72,5.75,17.4,0,0,
2012,Rajasthan Royals,KC Sangakkara,10,9,1,197,44,24.62,155,127.09,0,0,0,22,1,,SL Malinga,9,9,31.3,0,250,10,5/31,25.00,7.93,18.9,0,1,
2012,Rajasthan Royals,BMAJ Mendis,9,7,2,105,43*,21.00,93,112.90,0,0,0,9,2,,A Dananjaya,4,4,13.0,0,83,7,2/9,11.85,6.38,11.1,0,0,
2012,Rajasthan Royals,AD Mathews,11,7,2,102,31,20.40,106,96.22,0,0,0,7,1,,AD Mathews,11,11,32.0,3,163,6,2/8,27.16,5.09,32.0,0,0,
2012,Rajasthan Royals,HDRL Thirimanne,11,7,1,95,30,15.83,80,118.75,0,0,0,11,1,,BMAJ Mendis,9,6,13.0,0,87,6,3/24,14.50,6.69,13.0,0,0,
2012,Rajasthan Royals,NLTC Perera,11,9,4,85,32*,17.00,59,144.06,0,0,1,5,5,,NLTC Perera,11,7,17.4,0,146,5,2/22,29.20,8.26,21.2,0,0,
2012,Rajasthan Royals,EMDY Munaweera,3,3,1,34,17,17.00,37,91.89,0,0,0,4,0,,HMRKB Herath,4,4,11.0,0,79,4,3/25,19.75,7.18,16.5,0,0,
2012,Rajasthan Royals,KMDN Kulasekara,10,4,2,33,26,16.50,26,126.92,0,0,1,4,1,,RMS Eranga,2,2,7.0,0,53,3,2/30,17.66,7.57,14.0,0,0,
2012,Rajasthan Royals,LD Chandimal,4,3,0,29,12,9.66,44,65.90,0,0,0,1,0,,KS Lokuarachchi,2,2,6.0,0,48,2,2/31,24.00,8.00,18.0,0,0,
2012,Rajasthan Royals,CK Kapugedera,1,1,0,19,19,19.00,23,82.60,0,0,0,2,1,,SMSM Senanayake,2,2,5.0,0,37,2,2/20,18.50,7.40,15.0,0,0,
2012,Rajasthan Royals,KS Lokuarachchi,2,2,0,11,11,5.50,13,84.61,0,0,1,1,0,,I Udana,1,1,4.0,1,18,0,-,-,4.50,-,0,0,
2012,Rajasthan Royals,RMS Eranga,2,1,0,6,6,6.00,7,85.71,0,0,0,1,0,,LD Chandimal,4,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,SL Malinga,9,2,0,5,5,2.50,15,33.33,0,0,1,0,0,,TM Dilshan,11,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,WU Tharanga,1,1,0,5,5,5.00,4,125.00,0,0,0,0,0,,DPMD Jayawardene,9,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,BAW Mendis,6,1,0,1,1,1.00,2,50.00,0,0,0,0,0,,CK Kapugedera,1,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,SMSM Senanayake,2,1,0,1,1,1.00,4,25.00,0,0,0,0,0,,EMDY Munaweera,3,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,I Udana,1,1,1,1,1*,-,2,50.00,0,0,0,0,0,,KC Sangakkara,10,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,A Dananjaya,4,1,1,0,0*,-,0,-,0,0,0,0,0,,WU Tharanga,1,-,-,-,-,-,-,-,-,-,-,-,
2012,Rajasthan Royals,HMRKB Herath,4,1,1,0,0*,-,0,-,0,0,0,0,0,,HDRL Thirimanne,11,-,-,-,-,-,-,-,-,-,-,-,
2013,Chennai Super Kings,F du Plessis,8,8,2,234,85,39.00,215,108.83,0,2,0,17,8,,WD Parnell,7,6,22.0,2,159,8,3/25,19.87,7.22,16.5,0,0,
2013,Chennai Super Kings,JP Duminy,6,5,2,190,51*,63.33,151,125.82,0,2,0,13,5,,Imran Tahir,6,6,21.0,0,109,7,2/17,15.57,5.19,18.0,0,0,
2013,Chennai Super Kings,Q de Kock,7,7,1,187,48*,31.16,163,114.72,0,0,0,28,2,,DW Steyn,4,4,14.0,1,77,7,3/15,11.00,5.50,12.0,0,0,
2013,Chennai Super Kings,HM Amla,4,4,0,140,48,35.00,110,127.27,0,0,0,16,2,,LL Tsotsobe,7,7,26.0,2,163,7,2/9,23.28,6.26,22.2,0,0,
2013,Chennai Super Kings,DA Miller,8,6,2,115,36,28.75,88,130.68,0,0,0,4,5,,JP Duminy,6,3,7.1,0,35,4,3/18,8.75,4.88,10.7,0,0,
2013,Chennai Super Kings,AB de Villiers,7,6,1,85,36,17.00,67,126.86,0,0,0,10,2,,M Morkel,5,5,16.1,0,142,4,2/28,35.50,8.78,24.2,0,0,
2013,Chennai Super Kings,RK Kleinveldt,1,1,0,22,22,22.00,7,314.28,0,0,0,1,3,,D Wiese,4,4,12.0,0,81,3,2/24,27.00,6.75,24.0,0,0,
2013,Chennai Super Kings,H Davids,6,6,0,18,7,3.00,32,56.25,0,0,2,1,0,,RK Kleinveldt,1,1,4.0,0,27,2,2/27,13.50,6.75,12.0,0,0,
2013,Chennai Super Kings,WD Parnell,7,3,2,16,10*,16.00,12,133.33,0,0,0,1,0,,R McLaren,2,2,8.0,0,67,2,1/29,33.50,8.37,24.0,0,0,
